Image_name,Plane,Train
00062-4224659404,Other,1
00063-4224659405,Other,1
00064-4224659406,Other,1
00065-4224659407,Other,1
00066-4224659408,Other,1
00067-4224659409,Other,1
00068-4224659410,Other,1
00069-4224659411,Other,1
00070-4224659412,Other,1
00071-4224659413,Other,1
00072-4224659414,Other,1
00073-4224659415,Other,1
00074-4224659416,Other,1
00075-4224659417,Other,1
00076-4224659418,Other,1
00077-4224659419,Other,1
00078-4224659420,Other,1
00079-4224659421,Other,1
00080-4224659422,Other,1
00081-4224659423,Other,1
00082-4224659424,Other,1
00083-4224659425,Other,1
00084-4224659426,Other,1
00085-4224659427,Other,1
00086-4224659428,Other,1
00087-4224659429,Other,1
00088-4224659430,Other,1
00089-4224659431,Other,1
00090-4224659432,Other,1
00091-4224659433,Other,1
00092-4224659434,Other,1
00093-4224659435,Other,1
00094-4224659436,Other,1
00095-4224659437,Other,1
00096-4224659438,Other,1
00097-4224659439,Other,1
00098-4224659440,Other,1
00099-4224659441,Other,1
00100-4224659442,Other,1
00101-4224659443,Other,1
00102-4224659444,Other,1
00103-4224659445,Other,1
00104-4224659446,Other,1
00105-4224659447,Other,1
00106-4224659448,Other,1
00107-4224659449,Other,1
00108-4224659450,Other,1
00109-4224659451,Other,1
00110-4224659452,Other,1
00111-4224659453,Other,1
00112-4224659454,Other,1
00113-4224659455,Other,1
00114-4224659456,Other,1
00115-4224659457,Other,1
00116-4224659458,Other,1
00117-4224659459,Other,1
00118-4224659460,Other,1
00119-4224659461,Other,1
00120-4224659462,Other,1
00121-4224659463,Other,1
00122-4224659464,Other,1
00123-4224659465,Other,1
00124-4224659466,Other,1
00125-4224659467,Other,1
00126-4224659468,Other,1
00127-4224659469,Other,1
00128-4224659470,Other,1
00129-4224659471,Other,1
00130-4224659472,Other,1
00131-4224659473,Other,1
00132-4224659474,Other,1
00133-4224659475,Other,1
00134-4224659476,Other,1
00135-4224659477,Other,1
00136-4224659478,Other,1
00137-4224659479,Other,1
00138-4224659480,Other,1
00139-4224659481,Other,1
00140-4224659482,Other,1
00141-4224659483,Other,1
00142-4224659484,Other,1
00143-4224659485,Other,1
00144-4224659486,Other,1
00145-4224659487,Other,1
00146-4224659488,Other,1
00147-4224659489,Other,1
00148-4224659490,Other,1
00149-4224659491,Other,1
00150-4224659492,Other,1
00151-4224659493,Other,1
00152-4224659494,Other,1
00153-4224659495,Other,1
00154-4224659496,Other,1
00155-4224659497,Other,1
00156-4224659498,Other,1
00157-4224659499,Other,1
00158-4224659500,Other,1
00159-4224659501,Other,1
00160-4224659502,Other,1
00161-4224659503,Other,1
00162-4224659504,Other,1
00163-4224659505,Other,1
00164-4224659506,Other,1
00165-4224659507,Other,1
00166-4224659508,Other,1
00167-4224659509,Other,1
00168-4224659510,Other,1
00169-4224659511,Other,1
00170-4224659512,Other,1
00171-4224659513,Other,1
00172-4224659514,Other,1
00173-4224659515,Other,1
00174-4224659516,Other,1
00175-4224659517,Other,1
00176-4224659518,Other,1
00177-4224659519,Other,1
00178-4224659520,Other,1
00179-4224659521,Other,1
00180-4224659522,Other,1
00181-4224659523,Other,1
00182-4224659524,Other,1
00183-4224659525,Other,1
00184-4224659526,Other,1
00185-4224659527,Other,1
00186-4224659528,Other,1
00187-4224659529,Other,1
00188-4224659530,Other,1
00189-4224659531,Other,1
00190-4224659532,Other,1
00191-4224659533,Other,1
00192-4224659534,Other,1
00193-4224659535,Other,1
00194-4224659536,Other,1
00195-4224659537,Other,1
00196-4224659538,Other,1
00197-4224659539,Other,1
00198-4224659540,Other,1
00199-4224659541,Other,1
00200-4224659542,Other,1
00201-4224659543,Other,1
00202-4224659544,Other,1
00203-4224659545,Other,1
00204-4224659546,Other,1
00205-4224659547,Other,1
00206-4224659548,Other,1
00207-4224659549,Other,1
00208-4224659550,Other,1
00209-4224659551,Other,1
00210-4224659552,Other,1
00211-4224659553,Other,1
00212-4224659554,Other,1
00213-4224659555,Other,1
00214-4224659556,Other,1
00215-4224659557,Other,1
00216-4224659558,Other,1
00217-4224659559,Other,1
00218-4224659560,Other,1
00219-4224659561,Other,1
00220-4224659562,Other,1
00221-4224659563,Other,1
00222-4224659564,Other,1
00223-4224659565,Other,1
00224-4224659566,Other,1
00225-4224659567,Other,1
00226-4224659568,Other,1
00227-4224659569,Other,1
00228-4224659570,Other,1
00229-4224659571,Other,1
00230-4224659572,Other,1
00231-4224659573,Other,1
00232-4224659574,Other,1
00233-4224659575,Other,1
00234-4224659576,Other,1
00235-4224659577,Other,1
00236-4224659578,Other,1
00237-4224659579,Other,1
00238-4224659580,Other,1
00239-4224659581,Other,1
00240-4224659582,Other,1
00241-4224659583,Other,1
00242-4224659584,Other,1
00243-4224659585,Other,1
00244-4224659586,Other,1
00245-4224659587,Other,1
00246-4224659588,Other,1
00247-4224659589,Other,1
00248-4224659590,Other,1
00249-4224659591,Other,1
00250-4224659592,Other,1
00251-4224659593,Other,1
00252-4224659594,Other,1
00253-4224659595,Other,1
00254-4224659596,Other,1
00255-4224659597,Other,1
00256-4224659598,Other,1
00257-4224659599,Other,1
00258-4224659600,Other,1
00259-4224659601,Other,1
00260-4224659602,Other,1
00261-4224659603,Other,1
00262-4224659604,Other,1
00263-4224659605,Other,1
00264-4224659606,Other,1
00265-4224659607,Other,1
00266-4224659608,Other,1
00267-4224659609,Other,1
00268-4224659610,Other,1
00269-4224659611,Other,1
00270-4224659612,Other,1
00271-4224659613,Other,1
00272-4224659614,Other,1
00273-4224659615,Other,1
00274-4224659616,Other,1
00275-4224659617,Other,1
00276-4224659618,Other,1
00277-4224659619,Other,1
00278-4224659620,Other,1
00279-4224659621,Other,1
00280-4224659622,Other,1
00281-4224659623,Other,1
00282-4224659624,Other,1
00283-4224659625,Other,1
00284-4224659626,Other,1
00285-4224659627,Other,1
00286-4224659628,Other,1
00287-4224659629,Other,1
00288-4224659630,Other,1
00289-4224659631,Other,1
00290-4224659632,Other,1
00291-4224659633,Other,1
00292-4224659634,Other,1
00293-4224659635,Other,1
00294-4224659636,Other,1
00295-4224659637,Other,1
00296-4224659638,Other,1
00297-4224659639,Other,1
00298-4224659640,Other,1
00299-4224659641,Other,1
00300-4224659642,Other,1
00301-4224659643,Other,1
00302-4224659644,Other,1
00303-4224659645,Other,1
00304-4224659646,Other,1
00305-4224659647,Other,1
00306-4224659648,Other,1
00307-4224659649,Other,1
00308-4224659650,Other,1
00309-4224659651,Other,1
00310-4224659652,Other,1
00311-4224659653,Other,1
00312-4224659654,Other,1
00313-4224659655,Other,1
00314-4224659656,Other,1
00315-4224659657,Other,1
00316-4224659658,Other,1
00317-4224659659,Other,1
00318-4224659660,Other,1
00319-4224659661,Other,1
00320-4224659662,Other,1
00321-4224659663,Other,1
00322-4224659664,Other,1
00323-4224659665,Other,1
00324-4224659666,Other,1
00325-4224659667,Other,1
00326-4224659668,Other,1
00327-4224659669,Other,1
00328-4224659670,Other,1
00329-4224659671,Other,1
00330-4224659672,Other,1
00331-4224659673,Other,1
00332-4224659674,Other,1
00333-4224659675,Other,1
00334-4224659676,Other,1
00335-4224659677,Other,1
00336-4224659678,Other,1
00337-4224659679,Other,1
00338-4224659680,Other,1
00339-4224659681,Other,1
00340-4224659682,Other,1
00341-4224659683,Other,1
00342-4224659684,Other,1
00343-4224659685,Other,1
00344-4224659686,Other,1
00345-4224659687,Other,1
00346-4224659688,Other,1
00347-4224659689,Other,1
00348-4224659690,Other,1
00349-4224659691,Other,1
00350-4224659692,Other,1
00351-4224659693,Other,1
00352-4224659694,Other,1
00353-4224659695,Other,1
00354-4224659696,Other,1
00355-4224659697,Other,1
00356-4224659698,Other,1
00357-4224659699,Other,1
00358-4224659700,Other,1
00359-4224659701,Other,1
00360-4224659702,Other,1
00361-4224659703,Other,1
00362-4224659704,Other,1
00363-4224659705,Other,1
00364-4224659706,Other,1
00365-4224659707,Other,1
00366-4224659708,Other,1
00367-4224659709,Other,1
00368-4224659710,Other,1
00369-4224659711,Other,1
00370-4224659712,Other,1
00371-4224659713,Other,1
00372-4224659714,Other,1
00373-4224659715,Other,1
00374-4224659716,Other,1
00375-4224659717,Other,1
00376-4224659718,Other,1
00377-4224659719,Other,1
00378-4224659720,Other,1
00379-4224659721,Other,1
00380-4224659722,Other,1
00381-4224659723,Other,1
00382-4224659724,Other,1
00383-4224659725,Other,1
00384-4224659726,Other,1
00385-4224659727,Other,1
00386-4224659728,Other,1
00387-4224659729,Other,1
00388-4224659730,Other,1
00389-4224659731,Other,1
00390-4224659732,Other,1
00391-4224659733,Other,1
00392-4224659734,Other,1
00393-4224659735,Other,1
00394-4224659736,Other,1
00395-4224659737,Other,1
00396-4224659738,Other,1
00397-4224659739,Other,1
00398-4224659740,Other,1
00399-4224659741,Other,1
00400-3584347103,Other,1
00401-3584347104,Other,1
00402-3584347105,Other,1
00403-3584347106,Other,1
00404-3584347107,Other,1
00405-3584347108,Other,1
00406-3584347109,Other,1
00407-3584347110,Other,1
00408-3584347111,Other,1
00409-3584347112,Other,1
00410-3584347113,Other,1
00411-3584347114,Other,1
00412-3584347115,Other,1
00413-3584347116,Other,1
00414-3584347117,Other,1
00415-3584347118,Other,1
00416-3584347119,Other,1
00417-3584347120,Other,1
00418-3584347121,Other,1
00419-3584347122,Other,1
00420-3584347123,Other,1
00421-3584347124,Other,1
00422-3584347125,Other,1
00423-3584347126,Other,1
00424-3584347127,Other,1
00425-3584347128,Other,1
00426-3584347129,Other,1
00427-3584347130,Other,1
00428-3584347131,Other,1
00429-3584347132,Other,1
00430-3584347133,Other,1
00431-3584347134,Other,1
00432-3584347135,Other,1
00433-3584347136,Other,1
00434-3584347137,Other,1
00435-3584347138,Other,1
00436-3584347139,Other,1
00437-3584347140,Other,1
00438-3584347141,Other,1
00439-3584347142,Other,1
00440-3584347143,Other,1
00441-3584347144,Other,1
00442-3584347145,Other,1
00443-3584347146,Other,1
00444-3584347147,Other,1
00445-3584347148,Other,1
00446-3584347149,Other,1
00447-3584347150,Other,1
00448-3584347151,Other,1
00449-3584347152,Other,1
00450-3584347153,Other,1
00451-3584347154,Other,1
00452-3584347155,Other,1
00453-3584347156,Other,1
00454-3584347157,Other,1
00455-3584347158,Other,1
00456-3584347159,Other,1
00457-3584347160,Other,1
00458-3584347161,Other,1
00459-3584347162,Other,1
00460-3584347163,Other,1
00461-3584347164,Other,1
00462-3584347165,Other,1
00463-3584347166,Other,1
00464-3584347167,Other,1
00465-3584347168,Other,1
00466-3584347169,Other,1
00467-3584347170,Other,1
00468-3584347171,Other,1
00469-3584347172,Other,1
00470-3584347173,Other,1
00471-3584347174,Other,1
00472-3584347175,Other,1
00473-3584347176,Other,1
00474-3584347177,Other,1
00475-3584347178,Other,1
00476-3584347179,Other,1
00477-3584347180,Other,1
00478-3584347181,Other,1
00479-3584347182,Other,1
00480-3584347183,Other,1
00481-3584347184,Other,1
00482-3584347185,Other,1
00483-3584347186,Other,1
00484-3584347187,Other,1
00485-3584347188,Other,1
00486-3584347189,Other,1
00487-3584347190,Other,1
00488-3584347191,Other,1
00489-3584347192,Other,1
00490-3584347193,Other,1
00491-3584347194,Other,1
00492-3584347195,Other,1
00493-3584347196,Other,1
00494-3584347197,Other,1
00495-3584347198,Other,1
00496-3584347199,Other,1
00497-3584347200,Other,1
00498-3584347201,Other,1
00499-3584347202,Other,1
00500-3584347203,Other,1
00501-3584347204,Other,1
00502-3584347205,Other,1
00503-3584347206,Other,1
00504-3584347207,Other,1
00505-3584347208,Other,1
00506-3584347209,Other,1
00507-3584347210,Other,1
00508-3584347211,Other,1
00509-3584347212,Other,1
00510-3584347213,Other,1
00511-3584347214,Other,1
00512-3584347215,Other,1
00513-3584347216,Other,1
00514-3584347217,Other,1
00515-3584347218,Other,1
00516-3584347219,Other,1
00517-3584347220,Other,1
00518-3584347221,Other,1
00519-3584347222,Other,1
00520-3584347223,Other,1
00521-3584347224,Other,1
00522-3584347225,Other,1
00523-3584347226,Other,1
00524-3584347227,Other,1
00525-3584347228,Other,1
00526-3584347229,Other,1
00527-3584347230,Other,1
00528-3584347231,Other,1
00529-3584347232,Other,1
00530-3584347233,Other,1
00531-3584347234,Other,1
00532-3584347235,Other,1
00533-3584347236,Other,1
00534-3584347237,Other,1
00535-3584347238,Other,1
00536-3584347239,Other,1
00537-3584347240,Other,1
00538-3584347241,Other,1
00539-3584347242,Other,1
00540-3584347243,Other,1
00541-3584347244,Other,1
00542-3584347245,Other,1
00543-3584347246,Other,1
00544-3584347247,Other,1
00545-3584347248,Other,1
00546-3584347249,Other,1
00547-3584347250,Other,1
00548-3584347251,Other,1
00549-3584347252,Other,1
00550-3584347253,Other,1
00551-3584347254,Other,1
00552-3584347255,Other,1
00553-3584347256,Other,1
00554-3584347257,Other,1
00555-3584347258,Other,1
00556-3584347259,Other,1
00557-3584347260,Other,1
00558-3584347261,Other,1
00559-3584347262,Other,1
00560-3584347263,Other,1
00561-3584347264,Other,1
00562-3584347265,Other,1
00563-3584347266,Other,1
00564-3584347267,Other,1
00565-3584347268,Other,1
00566-3584347269,Other,1
00567-3584347270,Other,1
00568-3584347271,Other,1
00569-3584347272,Other,1
00570-3584347273,Other,1
00571-3584347274,Other,1
00572-3584347275,Other,1
00573-3584347276,Other,1
00574-3584347277,Other,1
00575-3584347278,Other,1
00576-3584347279,Other,1
00577-3584347280,Other,1
00578-3584347281,Other,1
00579-3584347282,Other,1
00580-3584347283,Other,1
00581-3584347284,Other,1
00582-3584347285,Other,1
00583-3584347286,Other,1
00584-3584347287,Other,1
00585-3584347288,Other,1
00586-3584347289,Other,1
00587-3584347290,Other,1
00588-3584347291,Other,1
00589-3584347292,Other,1
00590-3584347293,Other,1
00591-3584347294,Other,1
00592-3584347295,Other,1
00593-3584347296,Other,1
00594-3584347297,Other,1
00595-3584347298,Other,1
00596-3584347299,Other,1
00597-3584347300,Other,1
00598-3584347301,Other,1
00599-3584347302,Other,1
00600-3584347303,Other,1
00601-3584347304,Other,1
00602-3584347305,Other,1
00603-3584347306,Other,1
00604-3584347307,Other,1
00605-3584347308,Other,1
00606-3584347309,Other,1
00607-3584347310,Other,1
00608-3584347311,Other,1
00609-3584347312,Other,1
00610-3584347313,Other,1
00611-3584347314,Other,1
00612-3584347315,Other,1
00613-3584347316,Other,1
00614-3584347317,Other,1
00615-3584347318,Other,1
00616-3584347319,Other,1
00617-3584347320,Other,1
00618-3584347321,Other,1
00619-3584347322,Other,1
00620-3584347323,Other,1
00621-3584347324,Other,1
00622-3584347325,Other,1
00623-3584347326,Other,1
00624-3584347327,Other,1
00625-3584347328,Other,1
00626-3584347329,Other,1
00627-3584347330,Other,1
00628-3584347331,Other,1
00629-3584347332,Other,1
00630-3584347333,Other,1
00631-3584347334,Other,1
00632-3584347335,Other,1
00633-3584347336,Other,1
00634-3584347337,Other,1
00635-3584347338,Other,1
00636-3584347339,Other,1
00637-3584347340,Other,1
00638-3584347341,Other,1
00639-3584347342,Other,1
00640-3584347343,Other,1
00641-3584347344,Other,1
00642-3584347345,Other,1
00643-3584347346,Other,1
00644-3584347347,Other,1
00645-3584347348,Other,1
00646-3584347349,Other,1
00647-3584347350,Other,1
00648-3584347351,Other,1
00649-3584347352,Other,1
00650-3584347353,Other,1
00651-3584347354,Other,1
00652-3584347355,Other,1
00653-3584347356,Other,1
00654-3584347357,Other,1
00655-3584347358,Other,1
00656-3584347359,Other,1
00657-3584347360,Other,1
00658-3584347361,Other,1
00659-3584347362,Other,1
00660-3584347363,Other,1
00661-3584347364,Other,1
00662-3584347365,Other,1
00663-3584347366,Other,1
00664-3584347367,Other,1
00665-3584347368,Other,1
00666-3584347369,Other,1
00667-3584347370,Other,1
00668-3584347371,Other,1
00669-3584347372,Other,1
00670-3584347373,Other,1
00671-3584347374,Other,1
00672-3584347375,Other,1
00673-3584347376,Other,1
00674-3584347377,Other,1
00675-3584347378,Other,1
00676-3584347379,Other,1
00677-3584347380,Other,1
00678-3584347381,Other,1
00679-3584347382,Other,1
00680-3584347383,Other,1
00681-3584347384,Other,1
00682-3584347385,Other,1
00683-3584347386,Other,1
00684-3584347387,Other,1
00685-3584347388,Other,1
00686-3584347389,Other,1
00687-3584347390,Other,1
00688-3584347391,Other,1
00689-3584347392,Other,1
00690-3584347393,Other,1
00691-3584347394,Other,1
00692-3584347395,Other,1
00693-3584347396,Other,1
00694-3584347397,Other,1
00695-3584347398,Other,1
00696-3584347399,Other,1
00697-3584347400,Other,1
00698-3584347401,Other,1
00699-3584347402,Other,1
00700-3584347403,Other,1
00701-3584347404,Other,1
00702-3584347405,Other,1
00703-3584347406,Other,1
00704-3584347407,Other,1
00705-3584347408,Other,1
00706-3584347409,Other,1
00707-3584347410,Other,1
00708-3584347411,Other,1
00709-3584347412,Other,1
00710-3584347413,Other,1
00711-3584347414,Other,1
00712-3584347415,Other,1
00713-3584347416,Other,1
00714-3584347417,Other,1
00715-3584347418,Other,1
00716-3584347419,Other,1
00717-3584347420,Other,1
00718-3584347421,Other,1
00719-3584347422,Other,1
00720-3584347423,Other,1
00721-3584347424,Other,1
00722-3584347425,Other,1
00723-3584347426,Other,1
00724-3584347427,Other,1
00725-3584347428,Other,1
00726-3584347429,Other,1
00727-3584347430,Other,1
00728-3584347431,Other,1
00729-3584347432,Other,1
00730-3584347433,Other,1
00731-3584347434,Other,1
00732-3584347435,Other,1
00733-3584347436,Other,1
00734-3584347437,Other,1
00735-3584347438,Other,1
00736-3584347439,Other,1
00737-3584347440,Other,1
00738-3584347441,Other,1
00739-3584347442,Other,1
00740-3584347443,Other,1
00741-3584347444,Other,1
00742-3584347445,Other,1
00743-3584347446,Other,1
00744-3584347447,Other,1
00745-3584347448,Other,1
00746-3584347449,Other,1
00747-3584347450,Other,1
00748-3584347451,Other,1
00749-3584347452,Other,1
00750-3584347453,Other,1
00751-3584347454,Other,1
00752-3584347455,Other,1
00753-3584347456,Other,1
00754-3584347457,Other,1
00755-3584347458,Other,1
00756-3584347459,Other,1
00757-3584347460,Other,1
00758-3584347461,Other,1
00759-3584347462,Other,1
00760-3584347463,Other,1
00761-3584347464,Other,1
00762-3584347465,Other,1
00763-3584347466,Other,1
00764-3584347467,Other,1
00765-3584347468,Other,1
00766-3584347469,Other,1
00767-3584347470,Other,1
00768-3584347471,Other,1
00769-3584347472,Other,1
00770-3584347473,Other,1
00771-3584347474,Other,1
00772-3584347475,Other,1
00773-3584347476,Other,1
00774-3584347477,Other,1
00775-3584347478,Other,1
00776-3584347479,Other,1
00777-3584347480,Other,1
00778-3584347481,Other,1
00779-3584347482,Other,1
00780-3584347483,Other,1
00781-3584347484,Other,1
00782-3584347485,Other,1
00783-3584347486,Other,1
00784-3584347487,Other,1
00785-3584347488,Other,1
00786-3584347489,Other,1
00787-3584347490,Other,1
00788-3584347491,Other,1
00789-3584347492,Other,1
00790-3584347493,Other,1
00791-3584347494,Other,1
00792-3584347495,Other,1
00793-3584347496,Other,1
00794-3584347497,Other,1
00795-3584347498,Other,1
00796-3584347499,Other,1
00797-3584347500,Other,1
00798-3584347501,Other,1
00799-3584347502,Other,1
00000-262521258,Fetal thorax,1
00001-262521259,Fetal thorax,1
00002-262521260,Fetal thorax,1
00003-262521261,Fetal thorax,1
00004-262521262,Fetal thorax,1
00005-262521263,Fetal thorax,1
00006-262521264,Fetal thorax,1
00007-262521265,Fetal thorax,1
00008-262521266,Fetal thorax,1
00009-262521267,Fetal thorax,1
00010-262521268,Fetal thorax,1
00011-262521269,Fetal thorax,1
00012-262521270,Fetal thorax,1
00013-262521271,Fetal thorax,1
00014-262521272,Fetal thorax,1
00015-262521273,Fetal thorax,1
00016-262521274,Fetal thorax,1
00017-262521275,Fetal thorax,1
00018-262521276,Fetal thorax,1
00019-262521277,Fetal thorax,1
00020-262521278,Fetal thorax,1
00021-262521279,Fetal thorax,1
00022-262521280,Fetal thorax,1
00023-262521281,Fetal thorax,1
00024-262521282,Fetal thorax,1
00025-262521283,Fetal thorax,1
00026-262521284,Fetal thorax,1
00027-262521285,Fetal thorax,1
00028-262521286,Fetal thorax,1
00029-262521287,Fetal thorax,1
00030-262521288,Fetal thorax,1
00031-262521289,Fetal thorax,1
00032-262521290,Fetal thorax,1
00033-262521291,Fetal thorax,1
00034-262521292,Fetal thorax,1
00035-262521293,Fetal thorax,1
00036-262521294,Fetal thorax,1
00037-262521295,Fetal thorax,1
00038-262521296,Fetal thorax,1
00039-262521297,Fetal thorax,1
00040-262521298,Fetal thorax,1
00041-262521299,Fetal thorax,1
00042-262521300,Fetal thorax,1
00043-262521301,Fetal thorax,1
00044-262521302,Fetal thorax,1
00045-262521303,Fetal thorax,1
00046-262521304,Fetal thorax,1
00047-262521305,Fetal thorax,1
00048-262521306,Fetal thorax,1
00049-262521307,Fetal thorax,1
00050-262521308,Fetal thorax,1
00051-262521309,Fetal thorax,1
00052-262521310,Fetal thorax,1
00053-262521311,Fetal thorax,1
00054-262521312,Fetal thorax,1
00055-262521313,Fetal thorax,1
00056-262521314,Fetal thorax,1
00057-262521315,Fetal thorax,1
00058-262521316,Fetal thorax,1
00059-262521317,Fetal thorax,1
00060-262521318,Fetal thorax,1
00061-262521319,Fetal thorax,1
00062-262521320,Fetal thorax,1
00063-262521321,Fetal thorax,1
00064-262521322,Fetal thorax,1
00065-262521323,Fetal thorax,1
00066-262521324,Fetal thorax,1
00067-262521325,Fetal thorax,1
00068-262521326,Fetal thorax,1
00069-262521327,Fetal thorax,1
00070-262521328,Fetal thorax,1
00071-262521329,Fetal thorax,1
00072-262521330,Fetal thorax,1
00073-262521331,Fetal thorax,1
00074-262521332,Fetal thorax,1
00075-262521333,Fetal thorax,1
00076-262521334,Fetal thorax,1
00077-262521335,Fetal thorax,1
00078-262521336,Fetal thorax,1
00079-262521337,Fetal thorax,1
00080-262521338,Fetal thorax,1
00081-262521339,Fetal thorax,1
00082-262521340,Fetal thorax,1
00083-262521341,Fetal thorax,1
00084-262521342,Fetal thorax,1
00085-262521343,Fetal thorax,1
00086-262521344,Fetal thorax,1
00087-262521345,Fetal thorax,1
00088-262521346,Fetal thorax,1
00089-262521347,Fetal thorax,1
00090-262521348,Fetal thorax,1
00091-262521349,Fetal thorax,1
00092-262521350,Fetal thorax,1
00093-262521351,Fetal thorax,1
00094-262521352,Fetal thorax,1
00095-262521353,Fetal thorax,1
00096-262521354,Fetal thorax,1
00097-262521355,Fetal thorax,1
00098-262521356,Fetal thorax,1
00099-262521357,Fetal thorax,1
00100-711998906,Fetal thorax,1
00101-711998907,Fetal thorax,1
00102-711998908,Fetal thorax,1
00103-711998909,Fetal thorax,1
00104-711998910,Fetal thorax,1
00105-711998911,Fetal thorax,1
00106-711998912,Fetal thorax,1
00107-711998913,Fetal thorax,1
00108-711998914,Fetal thorax,1
00109-711998915,Fetal thorax,1
00110-711998916,Fetal thorax,1
00111-711998917,Fetal thorax,1
00112-711998918,Fetal thorax,1
00113-711998919,Fetal thorax,1
00114-711998920,Fetal thorax,1
00115-711998921,Fetal thorax,1
00116-711998922,Fetal thorax,1
00117-711998923,Fetal thorax,1
00118-711998924,Fetal thorax,1
00119-711998925,Fetal thorax,1
00120-711998926,Fetal thorax,1
00121-711998927,Fetal thorax,1
00122-711998928,Fetal thorax,1
00123-711998929,Fetal thorax,1
00124-711998930,Fetal thorax,1
00125-711998931,Fetal thorax,1
00126-711998932,Fetal thorax,1
00127-711998933,Fetal thorax,1
00128-711998934,Fetal thorax,1
00129-711998935,Fetal thorax,1
00130-711998936,Fetal thorax,1
00131-711998937,Fetal thorax,1
00132-711998938,Fetal thorax,1
00133-711998939,Fetal thorax,1
00134-711998940,Fetal thorax,1
00135-711998941,Fetal thorax,1
00136-711998942,Fetal thorax,1
00137-711998943,Fetal thorax,1
00138-711998944,Fetal thorax,1
00139-711998945,Fetal thorax,1
00140-711998946,Fetal thorax,1
00141-711998947,Fetal thorax,1
00142-711998948,Fetal thorax,1
00143-711998949,Fetal thorax,1
00144-711998950,Fetal thorax,1
00145-711998951,Fetal thorax,1
00146-711998952,Fetal thorax,1
00147-711998953,Fetal thorax,1
00148-711998954,Fetal thorax,1
00149-711998955,Fetal thorax,1
00150-711998956,Fetal thorax,1
00151-711998957,Fetal thorax,1
00152-711998958,Fetal thorax,1
00153-711998959,Fetal thorax,1
00154-711998960,Fetal thorax,1
00155-711998961,Fetal thorax,1
00156-711998962,Fetal thorax,1
00157-711998963,Fetal thorax,1
00158-711998964,Fetal thorax,1
00159-711998965,Fetal thorax,1
00160-711998966,Fetal thorax,1
00161-711998967,Fetal thorax,1
00162-711998968,Fetal thorax,1
00163-711998969,Fetal thorax,1
00164-711998970,Fetal thorax,1
00165-711998971,Fetal thorax,1
00166-711998972,Fetal thorax,1
00167-711998973,Fetal thorax,1
00168-711998974,Fetal thorax,1
00169-711998975,Fetal thorax,1
00170-711998976,Fetal thorax,1
00171-711998977,Fetal thorax,1
00172-711998978,Fetal thorax,1
00173-711998979,Fetal thorax,1
00174-711998980,Fetal thorax,1
00175-711998981,Fetal thorax,1
00176-711998982,Fetal thorax,1
00177-711998983,Fetal thorax,1
00178-711998984,Fetal thorax,1
00179-711998985,Fetal thorax,1
00180-711998986,Fetal thorax,1
00181-711998987,Fetal thorax,1
00182-711998988,Fetal thorax,1
00183-711998989,Fetal thorax,1
00184-711998990,Fetal thorax,1
00185-711998991,Fetal thorax,1
00186-711998992,Fetal thorax,1
00187-711998993,Fetal thorax,1
00188-711998994,Fetal thorax,1
00189-711998995,Fetal thorax,1
00190-711998996,Fetal thorax,1
00191-711998997,Fetal thorax,1
00192-711998998,Fetal thorax,1
00193-711998999,Fetal thorax,1
00194-711999000,Fetal thorax,1
00195-711999001,Fetal thorax,1
00196-711999002,Fetal thorax,1
00197-711999003,Fetal thorax,1
00198-711999004,Fetal thorax,1
00199-711999005,Fetal thorax,1
00000-1374958716,Fetal thorax,1
00001-1374958717,Fetal thorax,1
00002-1374958718,Fetal thorax,1
00003-1374958719,Fetal thorax,1
00004-1374958720,Fetal thorax,1
00005-1374958721,Fetal thorax,1
00006-1374958722,Fetal thorax,1
00007-1374958723,Fetal thorax,1
00008-1374958724,Fetal thorax,1
00009-1374958725,Fetal thorax,1
00010-1374958726,Fetal thorax,1
00011-1374958727,Fetal thorax,1
00012-1374958728,Fetal thorax,1
00013-1374958729,Fetal thorax,1
00014-1374958730,Fetal thorax,1
00015-1374958731,Fetal thorax,1
00016-1374958732,Fetal thorax,1
00017-1374958733,Fetal thorax,1
00018-1374958734,Fetal thorax,1
00019-1374958735,Fetal thorax,1
00020-1374958736,Fetal thorax,1
00021-1374958737,Fetal thorax,1
00022-1374958738,Fetal thorax,1
00023-1374958739,Fetal thorax,1
00024-1374958740,Fetal thorax,1
00025-1374958741,Fetal thorax,1
00026-1374958742,Fetal thorax,1
00027-1374958743,Fetal thorax,1
00028-1374958744,Fetal thorax,1
00029-1374958745,Fetal thorax,1
00030-1374958746,Fetal thorax,1
00031-1374958747,Fetal thorax,1
00032-1374958748,Fetal thorax,1
00033-1374958749,Fetal thorax,1
00034-1374958750,Fetal thorax,1
00035-1374958751,Fetal thorax,1
00036-1374958752,Fetal thorax,1
00037-1374958753,Fetal thorax,1
00038-1374958754,Fetal thorax,1
00039-1374958755,Fetal thorax,1
00040-1374958756,Fetal thorax,1
00041-1374958757,Fetal thorax,1
00042-1374958758,Fetal thorax,1
00043-1374958759,Fetal thorax,1
00044-1374958760,Fetal thorax,1
00045-1374958761,Fetal thorax,1
00046-1374958762,Fetal thorax,1
00047-1374958763,Fetal thorax,1
00048-1374958764,Fetal thorax,1
00049-1374958765,Fetal thorax,1
00050-1374958766,Fetal thorax,1
00051-1374958767,Fetal thorax,1
00052-1374958768,Fetal thorax,1
00053-1374958769,Fetal thorax,1
00054-1374958770,Fetal thorax,1
